GRAPH_NAME,GRAPH_URL,THREADS,MAX_ITERS,TOLERANCE,ANALYSIS_TYPE,DISABLE_HYPERTHREADING,THREAD_BIND_POLICY,LOGS_GAPBS,VTUNE_ENABLE
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,4,500,1e-6,performance-snapshot,true,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,4,500,1e-6,performance-snapshot,false,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,4,500,1e-6,hotspots,true,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,4,500,1e-6,hotspots,false,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,4,500,1e-6,hpc-performance,true,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,4,500,1e-6,hpc-performance,false,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,12,500,1e-6,performance-snapshot,true,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,12,500,1e-6,performance-snapshot,false,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,12,500,1e-6,hotspots,true,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,12,500,1e-6,hotspots,false,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,12,500,1e-6,hpc-performance,true,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,12,500,1e-6,hpc-performance,false,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,22,500,1e-6,performance-snapshot,true,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,22,500,1e-6,performance-snapshot,false,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,22,500,1e-6,hotspots,true,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,22,500,1e-6,hotspots,false,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,22,500,1e-6,hpc-performance,true,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,22,500,1e-6,hpc-performance,false,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,28,500,1e-6,performance-snapshot,true,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,28,500,1e-6,performance-snapshot,false,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,28,500,1e-6,hotspots,true,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,28,500,1e-6,hotspots,false,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,28,500,1e-6,hpc-performance,true,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,28,500,1e-6,hpc-performance,false,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,36,500,1e-6,performance-snapshot,true,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,36,500,1e-6,performance-snapshot,false,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,36,500,1e-6,hotspots,true,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,36,500,1e-6,hotspots,false,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,36,500,1e-6,hpc-performance,true,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,36,500,1e-6,hpc-performance,false,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,44,500,1e-6,performance-snapshot,true,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,44,500,1e-6,performance-snapshot,false,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,44,500,1e-6,hotspots,true,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,44,500,1e-6,hotspots,false,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,44,500,1e-6,hpc-performance,true,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,44,500,1e-6,hpc-performance,false,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,66,500,1e-6,performance-snapshot,true,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,66,500,1e-6,performance-snapshot,false,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,66,500,1e-6,hotspots,true,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,66,500,1e-6,hotspots,false,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,66,500,1e-6,hpc-performance,true,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,66,500,1e-6,hpc-performance,false,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,88,500,1e-6,performance-snapshot,true,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,88,500,1e-6,performance-snapshot,false,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,88,500,1e-6,hotspots,true,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,88,500,1e-6,hotspots,false,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,88,500,1e-6,hpc-performance,true,close,true,false
web-BerkStan,https://snap.stanford.edu/data/web-BerkStan.txt.gz,88,500,1e-6,hpc-performance,false,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,1,500,1e-6,performance-snapshot,true,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,1,500,1e-6,performance-snapshot,false,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,1,500,1e-6,hotspots,true,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,1,500,1e-6,hotspots,false,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,1,500,1e-6,hpc-performance,true,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,1,500,1e-6,hpc-performance,false,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,4,500,1e-6,performance-snapshot,true,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,4,500,1e-6,performance-snapshot,false,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,4,500,1e-6,hotspots,true,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,4,500,1e-6,hotspots,false,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,4,500,1e-6,hpc-performance,true,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,4,500,1e-6,hpc-performance,false,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,12,500,1e-6,performance-snapshot,true,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,12,500,1e-6,performance-snapshot,false,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,12,500,1e-6,hotspots,true,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,12,500,1e-6,hotspots,false,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,12,500,1e-6,hpc-performance,true,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,12,500,1e-6,hpc-performance,false,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,22,500,1e-6,performance-snapshot,true,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,22,500,1e-6,performance-snapshot,false,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,22,500,1e-6,hotspots,true,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,22,500,1e-6,hotspots,false,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,22,500,1e-6,hpc-performance,true,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,22,500,1e-6,hpc-performance,false,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,28,500,1e-6,performance-snapshot,true,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,28,500,1e-6,performance-snapshot,false,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,28,500,1e-6,hotspots,true,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,28,500,1e-6,hotspots,false,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,28,500,1e-6,hpc-performance,true,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,28,500,1e-6,hpc-performance,false,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,36,500,1e-6,performance-snapshot,true,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,36,500,1e-6,performance-snapshot,false,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,36,500,1e-6,hotspots,true,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,36,500,1e-6,hotspots,false,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,36,500,1e-6,hpc-performance,true,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,36,500,1e-6,hpc-performance,false,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,44,500,1e-6,performance-snapshot,true,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,44,500,1e-6,performance-snapshot,false,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,44,500,1e-6,hotspots,true,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,44,500,1e-6,hotspots,false,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,44,500,1e-6,hpc-performance,true,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,44,500,1e-6,hpc-performance,false,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,66,500,1e-6,performance-snapshot,true,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,66,500,1e-6,performance-snapshot,false,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,66,500,1e-6,hotspots,true,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,66,500,1e-6,hotspots,false,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,66,500,1e-6,hpc-performance,true,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,66,500,1e-6,hpc-performance,false,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,88,500,1e-6,performance-snapshot,true,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,88,500,1e-6,performance-snapshot,false,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,88,500,1e-6,hotspots,true,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,88,500,1e-6,hotspots,false,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,88,500,1e-6,hpc-performance,true,close,true,false
web-NotreDame,https://snap.stanford.edu/data/web-NotreDame.txt.gz,88,500,1e-6,hpc-performance,false,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,1,500,1e-6,performance-snapshot,true,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,1,500,1e-6,performance-snapshot,false,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,1,500,1e-6,hotspots,true,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,1,500,1e-6,hotspots,false,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,1,500,1e-6,hpc-performance,true,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,1,500,1e-6,hpc-performance,false,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,4,500,1e-6,performance-snapshot,true,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,4,500,1e-6,performance-snapshot,false,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,4,500,1e-6,hotspots,true,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,4,500,1e-6,hotspots,false,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,4,500,1e-6,hpc-performance,true,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,4,500,1e-6,hpc-performance,false,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,12,500,1e-6,performance-snapshot,true,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,12,500,1e-6,performance-snapshot,false,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,12,500,1e-6,hotspots,true,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,12,500,1e-6,hotspots,false,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,12,500,1e-6,hpc-performance,true,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,12,500,1e-6,hpc-performance,false,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,22,500,1e-6,performance-snapshot,true,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,22,500,1e-6,performance-snapshot,false,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,22,500,1e-6,hotspots,true,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,22,500,1e-6,hotspots,false,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,22,500,1e-6,hpc-performance,true,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,22,500,1e-6,hpc-performance,false,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,28,500,1e-6,performance-snapshot,true,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,28,500,1e-6,performance-snapshot,false,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,28,500,1e-6,hotspots,true,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,28,500,1e-6,hotspots,false,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,28,500,1e-6,hpc-performance,true,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,28,500,1e-6,hpc-performance,false,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,36,500,1e-6,performance-snapshot,true,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,36,500,1e-6,performance-snapshot,false,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,36,500,1e-6,hotspots,true,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,36,500,1e-6,hotspots,false,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,36,500,1e-6,hpc-performance,true,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,36,500,1e-6,hpc-performance,false,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,44,500,1e-6,performance-snapshot,true,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,44,500,1e-6,performance-snapshot,false,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,44,500,1e-6,hotspots,true,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,44,500,1e-6,hotspots,false,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,44,500,1e-6,hpc-performance,true,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,44,500,1e-6,hpc-performance,false,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,66,500,1e-6,performance-snapshot,true,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,66,500,1e-6,performance-snapshot,false,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,66,500,1e-6,hotspots,true,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,66,500,1e-6,hotspots,false,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,66,500,1e-6,hpc-performance,true,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,66,500,1e-6,hpc-performance,false,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,88,500,1e-6,performance-snapshot,true,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,88,500,1e-6,performance-snapshot,false,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,88,500,1e-6,hotspots,true,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,88,500,1e-6,hotspots,false,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,88,500,1e-6,hpc-performance,true,close,true,false
web-Stanford,https://snap.stanford.edu/data/web-Stanford.txt.gz,88,500,1e-6,hpc-performance,false,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,1,500,1e-6,performance-snapshot,true,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,1,500,1e-6,performance-snapshot,false,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,1,500,1e-6,hotspots,true,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,1,500,1e-6,hotspots,false,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,1,500,1e-6,hpc-performance,true,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,1,500,1e-6,hpc-performance,false,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,4,500,1e-6,performance-snapshot,true,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,4,500,1e-6,performance-snapshot,false,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,4,500,1e-6,hotspots,true,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,4,500,1e-6,hotspots,false,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,4,500,1e-6,hpc-performance,true,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,4,500,1e-6,hpc-performance,false,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,12,500,1e-6,performance-snapshot,true,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,12,500,1e-6,performance-snapshot,false,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,12,500,1e-6,hotspots,true,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,12,500,1e-6,hotspots,false,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,12,500,1e-6,hpc-performance,true,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,12,500,1e-6,hpc-performance,false,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,22,500,1e-6,performance-snapshot,true,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,22,500,1e-6,performance-snapshot,false,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,22,500,1e-6,hotspots,true,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,22,500,1e-6,hotspots,false,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,22,500,1e-6,hpc-performance,true,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,22,500,1e-6,hpc-performance,false,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,28,500,1e-6,performance-snapshot,true,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,28,500,1e-6,performance-snapshot,false,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,28,500,1e-6,hotspots,true,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,28,500,1e-6,hotspots,false,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,28,500,1e-6,hpc-performance,true,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,28,500,1e-6,hpc-performance,false,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,36,500,1e-6,performance-snapshot,true,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,36,500,1e-6,performance-snapshot,false,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,36,500,1e-6,hotspots,true,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,36,500,1e-6,hotspots,false,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,36,500,1e-6,hpc-performance,true,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,36,500,1e-6,hpc-performance,false,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,44,500,1e-6,performance-snapshot,true,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,44,500,1e-6,performance-snapshot,false,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,44,500,1e-6,hotspots,true,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,44,500,1e-6,hotspots,false,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,44,500,1e-6,hpc-performance,true,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,44,500,1e-6,hpc-performance,false,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,66,500,1e-6,performance-snapshot,true,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,66,500,1e-6,performance-snapshot,false,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,66,500,1e-6,hotspots,true,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,66,500,1e-6,hotspots,false,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,66,500,1e-6,hpc-performance,true,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,66,500,1e-6,hpc-performance,false,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,88,500,1e-6,performance-snapshot,true,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,88,500,1e-6,performance-snapshot,false,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,88,500,1e-6,hotspots,true,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,88,500,1e-6,hotspots,false,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,88,500,1e-6,hpc-performance,true,close,true,false
com-Orkut,https://snap.stanford.edu/data/bigdata/communities/com-orkut.all.cmty.txt.gz,88,500,1e-6,hpc-performance,false,close,true,false
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,1,500,1e-6,performance-snapshot,true,close,true,false
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,1,500,1e-6,performance-snapshot,false,close,true,false
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,1,500,1e-6,hotspots,true,close,true,false
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,1,500,1e-6,hotspots,false,close,true,false
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,1,500,1e-6,hpc-performance,true,close,true,false
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,1,500,1e-6,hpc-performance,false,close,true,false
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,4,500,1e-6,performance-snapshot,true,close,true,false
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,4,500,1e-6,performance-snapshot,false,close,true,false
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,4,500,1e-6,hotspots,true,close,true,false
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,4,500,1e-6,hotspots,false,close,true,false
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,4,500,1e-6,hpc-performance,true,close,true,false
com-Friendster,https://snap.stanford.edu/data/bigdata/communities/com-friendster.all.cmty.txt.gz,4,500,1e-6,hpc-performance,false,close,true,false
